raceId,driverId,stop,lap,time,duration,milliseconds,totalStops
978,"815","1","23","13:45:01","28.942","28942","1"
978,"154","1","23","13:45:11","28.361","28361","2"
984,"154","1","23","14:43:03","22.781","22781","1"
989,"839","1","23","16:48:25","21.854","21854","1"
990,"828","1","23","18:52:22","25.194","25194","1"
991,"840","1","23","14:52:34","22.661","22661","1"
992,"840","1","23","17:00:38","19.737","19737","2"
994,"839","1","23","15:43:06","24.663","24663","1"
995,"842","1","23","14:45:36","24.107","24107","1"
1000,"807","1","23","15:46:04","21.966","21966","2"
1002,"154","1","23","15:48:27","24.779","24779","1"
1005,"822","1","23","14:53:12","22.777","22777","1"
1005,"817","1","23","14:53:24","22.864","22864","1"
1005,"838","1","23","14:54:14","23.159","23159","1"
1006,"822","1","23","13:53:07","23.478","23478","1"
1006,"807","1","23","13:53:40","24.681","24681","1"
1010,"822","1","23","16:47:33","22.014","22014","1"
1014,"825","1","23","15:45:34","22.025","22025","2"
1017,"822","1","23","15:50:09","30.412","30412","1"
1018,"8","1","23","15:40:05","21.709","21709","1"
1022,"822","1","23","15:59:25","22.579","22579","1"
1022,"848","1","23","16:00:08","22.506","22506","1"
1023,"846","1","23","15:46:48","24.311","24311","1"
1023,"847","1","23","15:47:03","24.198","24198","1"
1024,"154","1","23","20:56:19","29.456","29456","2"
1025,"815","1","23","14:54:44","30.271","30271","1"
1027,"1","1","23","13:45:01","22.269","22269","1"
1028,"847","1","23","13:53:46","23.702","23702","2"
1029,"826","1","23","14:42:08","22.759","22759","2"
1029,"847","1","23","14:42:37","22.500","22500","3"
1036,"1","1","23","15:45:28","23.377","23377","2"
1036,"822","1","23","15:45:39","22.310","22310","3"
1042,"830","1","23","13:45:13","26.394","26394","1"
1046,"8","1","23","20:38:44","28.518","28518","3"
1055,"822","1","23","15:37:18","22.311","22311","2"
1055,"839","1","23","15:37:33","22.798","22798","1"
1055,"846","1","23","15:37:35","21.864","21864","2"
1055,"854","1","23","15:37:59","24.006","24006","2"
1058,"841","1","23","15:30:50","21.210","21210","1"
1064,"849","1","23","15:33:19","20.646","20646","1"
1065,"830","1","23","15:36:46","32.456","32456","1"
1065,"849","1","23","15:37:22","24.168","24168","1"
1065,"854","1","23","15:37:49","24.714","24714","1"
1051,"4","1","23","17:38:20","25.991","25991","1"
1051,"840","1","23","17:38:40","26.157","26157","1"
1073,"852","1","23","17:38:05","22.455","22455","2"
1073,"20","1","23","17:38:23","21.221","21221","1"
907,"828","1","28","14:39:03","23.177","23177","2"
908,"18","1","28","14:51:14","28.645","28645","1"
931,"826","1","28","14:40:43","25.119","25119","1"
932,"822","1","28","14:40:10","25.541","25541","1"
932,"807","1","28","14:40:35","23.507","23507","1"
932,"828","1","28","14:40:57","24.149","24149","1"
938,"8","1","28","14:45:20","24.442","24442","1"
938,"4","1","28","14:46:15","24.330","24330","2"
943,"1","1","28","13:42:28","22.304","22304","2"
956,"831","1","28","14:38:23","20.929","20929","3"
961,"154","1","28","14:45:26","25.340","25340","1"
978,"828","1","28","13:53:19","28.825","28825","1"
983,"822","1","28","15:49:19","23.676","23676","1"
984,"8","1","28","14:50:46","23.699","23699","1"
986,"828","1","28","13:42:13","22.736","22736","1"
988,"836","1","28","17:53:13","22.959","22959","1"
991,"845","1","28","15:01:08","23.716","23716","2"
996,"817","1","28","17:02:52","24.309","24309","1"
996,"825","1","28","17:03:31","25.419","25419","1"
997,"825","1","28","15:46:11","22.138","22138","1"
999,"822","1","28","15:49:51","19.188","19188","2"
999,"845","1","28","15:51:05","24.173","24173","2"
999,"843","1","28","15:51:05","19.309","19309","2"
1002,"1","1","28","15:55:00","23.728","23728","1"
1005,"843","1","28","15:02:08","23.110","23110","1"
1008,"838","1","28","15:49:08","22.618","22618","1"
1010,"844","1","28","16:55:26","22.306","22306","1"
1014,"8","1","28","15:53:02","22.342","22342","2"
1016,"1","1","28","14:48:57","23.662","23662","1"
1018,"815","1","28","15:46:02","22.330","22330","1"
1021,"846","1","28","15:52:00","26.066","26066","1"
1021,"842","1","28","15:52:02","22.104","22104","1"
1021,"848","1","28","15:52:18","23.676","23676","1"
1023,"826","1","28","15:53:53","24.479","24479","1"
1023,"815","1","28","15:54:06","25.340","25340","1"
1023,"842","1","28","15:54:11","24.363","24363","1"
1025,"1","1","28","15:02:28","29.751","29751","1"
1025,"822","1","28","15:02:47","29.436","29436","1"
1025,"830","1","28","15:03:24","29.978","29978","1"
1027,"825","1","28","13:53:14","23.084","23084","1"
1029,"840","1","28","14:48:22","23.346","23346","2"
1036,"825","1","28","15:53:40","24.148","24148","1"
1036,"849","1","28","15:54:06","22.322","22322","2"
1040,"844","1","28","15:06:20","30.261","30261","1"
1041,"815","1","28","14:57:23","22.880","22880","2"
1041,"832","1","28","14:57:31","22.641","22641","2"
1041,"154","1","28","14:57:54","23.635","23635","1"
1042,"842","1","28","13:52:25","27.204","27204","1"
1042,"841","1","28","13:52:49","26.473","26473","1"
1046,"832","1","28","20:43:07","24.162","24162","2"
1046,"842","1","28","20:43:13","25.077","25077","2"
1053,"1","1","28","15:49:27","32.112","32112","4"
1053,"844","1","28","15:49:43","31.002","31002","2"
1053,"815","1","28","15:49:58","44.608","44608","2"
1053,"846","1","28","15:50:11","30.654","30654","2"
1053,"822","1","28","15:50:46","30.167","30167","1"
1053,"4","1","28","15:51:18","30.864","30864","3"
1055,"1","1","28","15:44:07","22.220","22220","2"
1055,"844","1","28","15:44:20","21.613","21613","2"
1059,"839","1","28","15:50:47","30.207","30207","1"
1059,"841","1","28","15:50:48","30.586","30586","1"
1058,"1","1","28","15:35:48","21.219","21219","2"
1058,"840","1","28","15:36:35","20.936","20936","1"
1066,"846","1","28","15:51:03","29.824","29824","2"
1066,"822","1","28","15:51:35","29.936","29936","2"
1073,"849","1","28","17:46:18","21.241","21241","1"
912,"18","1","22","14:37:04","24.669","24669","1"
912,"155","1","22","14:37:42","25.277","25277","1"
915,"18","1","22","15:42:24","29.994","29994","1"
936,"8","1","22","14:38:42","22.566","22566","5"
938,"822","1","22","14:36:10","25.536","25536","1"
940,"834","1","22","14:42:18","25.146","25146","2"
951,"830","1","22","15:44:13","30.553","30553","1"
952,"837","1","22","14:39:41","28.753","28753","2"
954,"13","1","22","14:32:47","22.925","22925","1"
956,"8","1","22","14:29:32","21.916","21916","3"
968,"839","1","22","17:43:59","24.035","24035","2"
978,"840","1","22","13:43:38","29.849","29849","2"
984,"1","1","22","14:40:43","22.724","22724","1"
984,"842","1","22","14:41:29","23.344","23344","2"
988,"13","1","22","17:42:15","21.449","21449","1"
988,"825","1","22","17:42:42","21.875","21875","1"
989,"825","1","22","16:46:31","21.983","21983","1"
989,"832","1","22","16:46:46","23.868","23868","1"
990,"845","1","22","18:51:05","24.672","24672","2"
991,"838","1","22","14:50:55","23.730","23730","1"
992,"1","1","22","16:58:07","20.377","20377","2"
995,"825","1","22","14:44:21","24.008","24008","1"
999,"815","1","22","15:42:34","25.130","25130","1"
1000,"815","1","22","15:44:52","22.561","22561","1"
1003,"8","1","22","20:56:20","29.513","29513","1"
1006,"830","1","22","13:51:28","23.446","23446","1"
1006,"839","1","22","13:52:07","24.534","24534","1"
1008,"842","1","22","15:41:18","23.757","23757","1"
1012,"1","1","22","14:50:01","22.644","22644","2"
1012,"844","1","22","14:50:21","22.921","22921","2"
1012,"847","1","22","14:51:29","24.332","24332","2"
1014,"842","1","22","15:43:55","22.563","22563","2"
1014,"840","1","22","15:44:26","23.321","23321","1"
1018,"844","1","22","15:38:23","21.878","21878","1"
1022,"1","1","22","15:57:31","23.497","23497","1"
1024,"822","1","22","20:53:46","29.234","29234","1"
1025,"844","1","22","14:52:17","29.548","29548","2"
1026,"9","1","22","14:50:09","26.734","26734","2"
1027,"847","1","22","13:44:55","22.887","22887","1"
1029,"842","1","22","14:40:34","22.922","22922","2"
1030,"8","1","22","17:52:32","22.410","22410","1"
1035,"832","1","22","14:47:30","35.864","35864","2"
1035,"839","1","22","14:47:36","28.093","28093","1"
1035,"20","1","22","14:47:40","28.167","28167","2"
1036,"832","1","22","15:44:43","22.078","22078","2"
1038,"847","1","22","15:46:57","25.249","25249","2"
1038,"154","1","22","15:46:57","25.936","25936","2"
1038,"848","1","22","15:46:56","29.661","29661","2"
1038,"826","1","22","15:46:56","25.920","25920","2"
1038,"839","1","22","15:46:55","25.290","25290","2"
1038,"830","1","22","15:46:50","26.149","26149","2"
1038,"822","1","22","15:46:49","24.410","24410","2"
1038,"817","1","22","15:46:48","25.498","25498","2"
1038,"815","1","22","15:46:48","26.693","26693","2"
1038,"846","1","22","15:46:47","24.612","24612","2"
1038,"832","1","22","15:46:40","24.398","24398","2"
1047,"844","1","22","17:54:48","22.178","22178","1"
1055,"832","1","22","15:36:10","21.779","21779","2"
1055,"840","1","22","15:36:15","21.756","21756","2"
1055,"853","1","22","15:36:40","23.098","23098","2"
1065,"817","1","22","15:35:18","23.812","23812","1"
1065,"20","1","22","15:35:56","25.157","25157","2"
1066,"817","1","22","15:41:11","33.617","33617","2"
1051,"854","1","22","17:37:38","25.881","25881","1"
900,"820","1","24","17:49:56","24.209","24209","2"
905,"820","1","24","14:38:19","33.074","33074","3"
908,"1","1","24","14:43:45","29.679","29679","2"
909,"154","1","24","14:38:27","18.928","18928","1"
912,"3","1","24","14:39:36","24.583","24583","1"
912,"822","1","24","14:40:01","24.991","24991","1"
912,"818","1","24","14:40:20","25.046","25046","1"
912,"16","1","24","14:40:40","26.864","26864","1"
915,"807","1","24","15:46:32","30.096","30096","1"
917,"154","1","24","14:34:30","25.591","25591","3"
926,"20","1","24","16:43:16","22.694","22694","1"
926,"832","1","24","16:43:48","55.789","55789","1"
932,"815","1","24","14:35:26","23.453","23453","1"
933,"831","1","24","14:36:49","22.803","22803","1"
936,"813","1","24","14:42:53","16.444","16444","6"
943,"817","1","24","13:37:18","22.422","22422","2"
945,"833","1","24","17:49:26","24.314","24314","1"
954,"1","1","24","14:35:00","22.243","22243","1"
958,"825","1","24","14:38:48","21.990","21990","2"
958,"826","1","24","14:39:02","22.105","22105","2"
961,"3","1","24","14:38:25","25.550","25550","1"
964,"13","1","24","14:44:11","22.463","22463","1"
972,"832","1","24","15:49:33","29.973","29973","1"
978,"8","1","24","13:45:53","28.476","28476","2"
978,"807","1","24","13:46:27","30.841","30841","1"
985,"830","1","24","14:44:17","24.325","24325","2"
988,"1","1","24","17:44:41","21.274","21274","1"
989,"154","1","24","16:49:31","23.054","23054","1"
989,"807","1","24","16:49:35","22.628","22628","1"
989,"815","1","24","16:49:51","22.327","22327","1"
991,"825","1","24","14:53:57","22.973","22973","1"
992,"844","1","24","17:02:20","21.058","21058","2"
997,"845","1","24","15:41:54","23.048","23048","2"
998,"828","1","24","14:51:45","28.207","28207","1"
1000,"843","1","24","15:47:26","21.831","21831","1"
1002,"838","1","24","15:50:24","24.094","24094","1"
1005,"1","1","24","14:54:41","22.614","22614","1"
1005,"815","1","24","14:55:30","23.635","23635","1"
1006,"832","1","24","13:55:25","29.319","29319","1"
1011,"817","1","24","18:53:09","25.676","25676","1"
1014,"817","1","24","15:47:07","22.379","22379","2"
1014,"832","1","24","15:47:10","21.468","21468","2"
1014,"815","1","24","15:47:11","22.781","22781","2"
1017,"1","1","24","15:51:35","30.186","30186","1"
1017,"9","1","24","15:53:31","29.792","29792","1"
1018,"841","1","24","15:41:20","21.672","21672","1"
1022,"826","1","24","16:01:55","22.834","22834","1"
1028,"1","1","24","13:53:57","23.943","23943","1"
1028,"815","1","24","13:54:54","24.207","24207","1"
1028,"154","1","24","13:55:19","24.583","24583","1"
1029,"848","1","24","14:42:52","23.073","23073","2"
1030,"9","1","24","17:56:31","21.688","21688","1"
1031,"8","1","24","15:41:31","23.229","23229","2"
1032,"830","1","24","15:42:09","20.937","20937","2"
1032,"842","1","24","15:42:46","21.950","21950","2"
1042,"849","1","24","13:47:22","26.739","26739","1"
1052,"20","1","24","18:49:08","24.626","24626","1"
1055,"830","1","24","15:38:32","23.565","23565","2"
1059,"815","1","24","15:43:14","29.682","29682","1"
1059,"846","1","24","15:43:44","30.531","30531","1"
1064,"842","1","24","15:33:50","19.163","19163","1"
1065,"846","1","24","15:38:19","24.168","24168","1"
1065,"853","1","24","15:39:22","24.928","24928","3"
1051,"839","1","24","17:40:07","25.517","25517","1"
900,"813","1","29","17:57:57","22.847","22847","1"
900,"16","1","35","18:07:21","24.305","24305","1"
905,"20","1","4","14:10:25","1:06.065","66065","1"
905,"13","1","45","15:08:42","24.264","24264","1"
906,"826","1","29","14:47:47","25.235","25235","2"
906,"815","1","34","14:54:04","23.907","23907","1"
906,"807","1","41","15:03:27","23.902","23902","1"
907,"154","1","3","14:07:00","21.884","21884","2"
907,"815","1","29","14:39:23","23.770","23770","2"
907,"820","1","37","14:50:48","22.977","22977","1"
907,"824","1","40","14:54:11","24.452","24452","1"
908,"807","1","29","14:53:24","29.579","29579","1"
908,"824","1","29","14:54:00","30.353","30353","1"
908,"154","1","30","14:55:23","29.710","29710","1"
908,"822","1","31","14:55:58","29.104","29104","1"
909,"828","1","3","14:08:42","27.495","27495","3"
912,"826","1","30","14:49:25","24.651","24651","1"
912,"828","1","30","14:50:45","28.685","28685","1"
915,"820","1","4","15:11:25","31.374","31374","1"
915,"20","1","30","15:56:37","30.355","30355","1"
915,"821","1","39","16:12:57","30.303","30303","1"
917,"813","1","4","14:08:39","23.753","23753","3"
917,"13","1","5","14:09:42","23.220","23220","3"
917,"815","1","5","14:09:55","23.467","23467","3"
917,"822","1","6","14:11:00","23.294","23294","3"
917,"18","1","6","14:11:00","23.018","23018","3"
917,"20","1","6","14:11:07","23.808","23808","3"
918,"4","1","5","17:12:48","21.619","21619","2"
918,"16","1","5","17:13:03","22.491","22491","3"
918,"18","1","6","17:14:36","22.627","22627","2"
918,"826","1","6","17:14:38","24.169","24169","1"
918,"8","1","6","17:14:41","21.546","21546","2"
926,"830","1","32","16:56:30","23.532","23532","1"
926,"815","1","38","17:06:52","26.009","26009","1"
927,"1","1","4","15:11:07","26.094","26094","3"
927,"3","1","4","15:11:11","33.689","33689","3"
927,"817","1","4","15:11:13","26.714","26714","3"
927,"13","1","4","15:11:16","25.831","25831","3"
927,"826","1","4","15:11:17","30.463","30463","3"
927,"830","1","4","15:11:22","29.516","29516","3"
927,"822","1","4","15:11:24","30.154","30154","3"
927,"4","1","4","15:11:32","25.222","25222","1"
927,"18","1","4","15:11:38","33.027","33027","3"
927,"833","1","5","15:14:03","27.540","27540","3"
929,"830","1","6","18:14:10","39.338","39338","2"
931,"830","1","29","14:42:14","52.821","52821","2"
931,"4","1","32","14:46:31","30.345","30345","1"
931,"829","1","33","14:50:20","28.606","28606","1"
931,"18","1","35","14:50:28","25.062","25062","2"
931,"20","1","36","14:51:19","24.851","24851","1"
931,"817","1","36","14:51:34","24.501","24501","2"
931,"815","1","36","14:51:43","24.733","24733","2"
931,"3","1","37","14:52:37","24.789","24789","1"
931,"833","1","35","14:52:53","27.554","27554","1"
931,"8","1","37","14:52:54","24.177","24177","1"
931,"1","1","38","14:53:49","24.181","24181","2"
932,"1","1","29","14:41:11","23.708","23708","1"
932,"3","1","30","14:42:33","23.321","23321","1"
932,"4","1","31","14:45:06","23.553","23553","1"
932,"829","1","34","14:50:14","30.807","30807","1"
932,"833","1","35","14:51:40","26.986","26986","1"
932,"13","1","37","14:52:40","23.912","23912","1"
932,"830","1","39","14:55:43","36.105","36105","1"
933,"18","1","3","14:09:03","24.104","24104","2"
933,"3","1","33","14:47:13","21.768","21768","1"
933,"13","1","34","14:48:45","22.447","22447","1"
933,"1","1","35","14:49:40","21.869","21869","1"
933,"833","1","34","14:50:23","23.926","23926","1"
933,"20","1","36","14:51:04","31.882","31882","1"
933,"813","1","37","14:52:53","21.847","21847","1"
933,"815","1","38","14:54:06","26.689","26689","1"
933,"817","1","50","15:09:02","27.710","27710","1"
934,"829","1","36","14:07:55","48.861","48861","2"
934,"833","1","36","14:08:22","34.672","34672","2"
936,"833","1","6","14:15:43","26.392","26392","5"
937,"832","1","5","14:20:58","23.732","23732","2"
938,"817","1","30","14:48:35","24.259","24259","1"
941,"20","1","30","15:01:31","29.367","29367","1"
941,"13","1","30","15:01:51","30.741","30741","1"
